,file,age,gender,race,service_test
0,train/10002.jpg,30-39,Male,White,True
1,train/10010.jpg,20-29,Male,Black,True
2,train/10026.jpg,20-29,Male,East Asian,True
3,train/10043.jpg,20-29,Male,White,True
4,train/10056.jpg,30-39,Female,Black,True
5,train/10102.jpg,20-29,Male,Black,True
6,train/10173.jpg,30-39,Female,Black,True
7,train/10233.jpg,60-69,Female,White,True
8,train/10299.jpg,30-39,Female,Middle Eastern,True
9,train/10318.jpg,40-49,Male,Southeast Asian,True
10,train/10326.jpg,20-29,Male,Middle Eastern,True
11,train/10364.jpg,50-59,Female,East Asian,True
12,train/10379.jpg,20-29,Male,Latino_Hispanic,True
13,train/10380.jpg,50-59,Female,Middle Eastern,True
14,train/10383.jpg,20-29,Female,White,True
15,train/10391.jpg,50-59,Male,Southeast Asian,True
16,train/10438.jpg,30-39,Female,Indian,True
17,train/1045.jpg,20-29,Male,Indian,True
18,train/10511.jpg,40-49,Male,Middle Eastern,True
19,train/10515.jpg,50-59,Female,Indian,True
20,train/10523.jpg,20-29,Male,Middle Eastern,True
21,train/10534.jpg,20-29,Male,Black,True
22,train/10541.jpg,20-29,Male,White,True
23,train/10545.jpg,40-49,Female,Black,True
24,train/10551.jpg,30-39,Male,Black,True
25,train/1058.jpg,20-29,Female,Indian,True
26,train/10585.jpg,20-29,Male,East Asian,True
27,train/10592.jpg,20-29,Female,Latino_Hispanic,True
28,train/10616.jpg,30-39,Female,Middle Eastern,True
29,train/10647.jpg,20-29,Male,Black,True
30,train/10651.jpg,30-39,Male,Indian,True
31,train/10659.jpg,30-39,Male,East Asian,True
32,train/10662.jpg,10-19,Male,Black,True
33,train/10671.jpg,20-29,Male,East Asian,True
34,train/1068.jpg,50-59,Male,Black,True
35,train/10683.jpg,40-49,Female,Southeast Asian,True
36,train/10688.jpg,30-39,Female,East Asian,True
37,train/10762.jpg,20-29,Male,Indian,True
38,train/10772.jpg,3-9,Female,Black,True
39,train/10774.jpg,20-29,Male,East Asian,True
40,train/10782.jpg,20-29,Female,White,True
